treatment_num,salinity_treat,temp_treat,replicate_num,spore_release_date,analysis_date,days_post_release,settled_spore_count,settled_germ_tube_spores,area_um2,settled_spore_density,germ_tube_density,settlement_density_per_um2,settlement_density,view,image,oogonia_count,oogonia_density_per_um2,oogonia_density,gam_count,gam_density_per_um2,gam_density,gam_percent_cover,sex,m_f_ratio,gam_number,gam_size_wrong,gam_size_um2,sporophyte_count,sporophyte_density_per_um2,sporophyte_density,sporophyte_percent_cover,sporophyte_num,sporophyte_size_wrong_um2_next_is_mm2,sporophyte_size_um2,sporophyte_height_mm,blade_num,blade_wet_mass,blade_dry_mass,blade_length_cm,blade_width_cm,blade_thickness_mm,blade_area_cm2,cross_sec_num,cell_type,cell_num,cell_area_wrong,cell_area_um2
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x1v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,1,epidermal,10,0.00888,0.888
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x1v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,1,epidermal,11,0.00904,0.904
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x3v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,cortical,1,0.15949,15.949
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x3v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,cortical,2,0.13677,13.677
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x3v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,cortical,3,0.17858,17.858
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x3v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,cortical,4,0.14095,14.095
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x3v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,cortical,5,0.11708,11.708
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x3v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,cortical,6,0.05574,5.574
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x3v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,cortical,7,0.02863,2.863
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x3v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,cortical,8,0.08829,8.829
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x3v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,cortical,9,0.05982,5.982
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x3v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,cortical,10,0.07088,7.088
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x3v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,cortical,11,0.01428,1.428
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x3v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,cortical,12,0.02782,2.782
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x3v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,cortical,13,0.01438,1.438
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x3v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,cortical,14,0.02029,2.029
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x3v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,epidermal,1,0.01129,1.129
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x3v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,epidermal,2,0.00959,0.959
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x3v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,epidermal,3,0.00547,0.547
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x3v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,epidermal,4,0.00432,0.432
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x3v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,epidermal,5,0.00695,0.695
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x3v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,epidermal,6,0.00411,0.411
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x3v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,epidermal,7,0.00435,0.435
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x3v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,epidermal,8,0.00278,0.278
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x3v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,epidermal,9,0.00462,0.462
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x3v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,epidermal,10,0.00508,0.508
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x3v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,epidermal,11,0.00575,0.575
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x3v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,epidermal,12,0.00705,0.705
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x3v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,epidermal,13,0.00613,0.613
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x3v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,epidermal,14,0.00574,0.574
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,2,t1r1b5x3v2,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,cortical,1,0.09271,9.271
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,2,t1r1b5x3v2,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,cortical,2,0.0377,3.77
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,2,t1r1b5x3v2,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,cortical,3,0.15802,15.802
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,2,t1r1b5x3v2,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,cortical,4,0.04668,4.668
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,2,t1r1b5x3v2,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,cortical,5,0.16149,16.149
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,2,t1r1b5x3v2,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,cortical,6,0.07304,7.304
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,2,t1r1b5x3v2,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,cortical,7,0.04718,4.718
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,2,t1r1b5x3v2,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,cortical,8,0.02873,2.873
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,2,t1r1b5x3v2,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,cortical,9,0.16357,16.357
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,2,t1r1b5x3v2,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,cortical,10,0.02452,2.452
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,2,t1r1b5x3v2,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,cortical,11,0.01488,1.488
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,2,t1r1b5x3v2,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,cortical,12,0.01813,1.813
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,2,t1r1b5x3v2,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,epidermal,1,0.00425,0.425
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,2,t1r1b5x3v2,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,epidermal,2,0.0063,0.63
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,2,t1r1b5x3v2,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,epidermal,3,0.00729,0.729
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,2,t1r1b5x3v2,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,epidermal,4,0.00642,0.642
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,2,t1r1b5x3v2,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,epidermal,5,0.00707,0.707
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,2,t1r1b5x3v2,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,epidermal,6,0.00599,0.599
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,2,t1r1b5x3v2,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,epidermal,7,0.00932,0.932
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,2,t1r1b5x3v2,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,epidermal,8,0.00587,0.587
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,2,t1r1b5x3v2,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,epidermal,9,0.00699,0.699
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,2,t1r1b5x3v2,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,epidermal,10,0.00718,0.718
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,2,t1r1b5x3v2,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,epidermal,11,0.0059,0.59
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,3,t1r1b5x3v3,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,cortical,1,0.14856,14.856
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,3,t1r1b5x3v3,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,cortical,2,0.07511,7.511
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,3,t1r1b5x3v3,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,cortical,3,0.03958,3.958
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,3,t1r1b5x3v3,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,cortical,4,0.11822,11.822
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,3,t1r1b5x3v3,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,cortical,5,0.01686,1.686
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,3,t1r1b5x3v3,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,cortical,6,0.08867,8.867
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,3,t1r1b5x3v3,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,cortical,7,0.03015,3.015
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,3,t1r1b5x3v3,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,cortical,8,0.18247,18.247
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,3,t1r1b5x3v3,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,epidermal,1,0.00876,0.876
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,3,t1r1b5x3v3,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,epidermal,2,0.00789,0.789
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,3,t1r1b5x3v3,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,epidermal,3,0.00879,0.879
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,3,t1r1b5x3v3,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,epidermal,4,0.00602,0.602
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,3,t1r1b5x3v3,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,epidermal,5,0.00649,0.649
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,3,t1r1b5x3v3,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,epidermal,6,0.01077,1.077
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,3,t1r1b5x3v3,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,epidermal,7,0.01066,1.066
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,3,t1r1b5x3v3,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,epidermal,8,0.00739,0.739
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,3,t1r1b5x3v3,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,epidermal,9,0.00505,0.505
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,3,t1r1b5x3v3,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,3,epidermal,10,0.00406,0.406
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x4v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,4,cortical,1,0.08646,8.646
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x4v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,4,cortical,2,0.18645,18.645
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x4v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,4,cortical,3,0.28546,28.546
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x4v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,4,cortical,4,0.15743,15.743
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x4v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,4,cortical,5,0.13374,13.374
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x4v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,4,cortical,6,0.12193,12.193
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x4v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,4,cortical,7,0.03387,3.387
1,amb,amb,1,2024-04-30,2025-01-10,255,,,,,,,,1,t1r1b5x4v1,,,,,,,,,,,,,,,,,,,,,5,,0.005,5.88373,1.05714,0.12,3.63027,4,cortical,8,0.01324,1.324
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,1,t1r2b1x1v1,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,cortical,1,0.35299,35.299
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,1,t1r2b1x1v1,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,cortical,2,0.25597,25.597
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,1,t1r2b1x1v1,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,cortical,3,0.11418,11.418
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,1,t1r2b1x1v1,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,cortical,4,0.23474,23.474
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,1,t1r2b1x1v1,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,cortical,5,0.2232,22.32
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,1,t1r2b1x1v1,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,cortical,6,0.05633,5.633
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,1,t1r2b1x1v1,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,cortical,7,0.08848,8.848
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,1,t1r2b1x1v1,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,cortical,8,0.07619,7.619
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,1,t1r2b1x1v1,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,cortical,9,0.25205,25.205
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,1,t1r2b1x1v1,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,epidermal,1,0.01142,1.142
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,1,t1r2b1x1v1,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,epidermal,2,0.01048,1.048
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,1,t1r2b1x1v1,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,epidermal,3,0.00506,0.506
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,1,t1r2b1x1v1,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,epidermal,4,0.00653,0.653
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,1,t1r2b1x1v1,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,epidermal,5,0.0043,0.43
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,1,t1r2b1x1v1,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,epidermal,6,0.0055,0.55
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,2,t1r2b1x1v2,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,cortical,1,0.2569,25.69
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,2,t1r2b1x1v2,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,cortical,2,0.32745,32.745
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,2,t1r2b1x1v2,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,cortical,3,0.12255,12.255
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,2,t1r2b1x1v2,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,cortical,4,0.10731,10.731
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,2,t1r2b1x1v2,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,cortical,5,0.18145,18.145
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,2,t1r2b1x1v2,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,cortical,6,0.27277,27.277
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,2,t1r2b1x1v2,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,cortical,7,0.07228,7.228
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,2,t1r2b1x1v2,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,epidermal,1,0.00759,0.759
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,2,t1r2b1x1v2,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,epidermal,2,0.00936,0.936
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,2,t1r2b1x1v2,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,epidermal,3,0.01143,1.143
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,2,t1r2b1x1v2,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,epidermal,4,0.01211,1.211
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,2,t1r2b1x1v2,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,epidermal,5,0.00988,0.988
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,2,t1r2b1x1v2,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,epidermal,6,0.01074,1.074
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,2,t1r2b1x1v2,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,epidermal,7,0.0085,0.85
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,2,t1r2b1x1v2,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,epidermal,8,0.01026,1.026
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,2,t1r2b1x1v2,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,epidermal,9,0.00745,0.745
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,2,t1r2b1x1v2,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,epidermal,10,0.0075,0.75
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,2,t1r2b1x1v2,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,epidermal,11,0.00805,0.805
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,2,t1r2b1x1v2,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,epidermal,12,0.01103,1.103
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,2,t1r2b1x1v2,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,epidermal,13,0.00888,0.888
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,2,t1r2b1x1v2,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,epidermal,14,0.00665,0.665
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,2,t1r2b1x1v2,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,epidermal,15,0.00644,0.644
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,2,t1r2b1x1v2,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,epidermal,16,0.01369,1.369
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,2,t1r2b1x1v2,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,epidermal,17,0.00713,0.713
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,2,t1r2b1x1v2,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,epidermal,18,0.00859,0.859
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,2,t1r2b1x1v2,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,epidermal,19,0.00855,0.855
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,4,t1r2b1x1v4,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,cortical,1,0.7916,79.16
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,4,t1r2b1x1v4,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,cortical,2,0.60155,60.155
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,4,t1r2b1x1v4,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,1,cortical,3,0.36181,36.181
1,amb,amb,2,2024-04-30,2025-01-10,255,,,,,,,,2,t1r2b1x2v2,,,,,,,,,,,,,,,,,,,,,1,,0.035,7.37419,3.18158,0.19,16.5485,2,cortical,1,0.03322,3.322
